Timestamp,Voltage (V),Current (A),Power (W),Frequency,Import Energy (kWh),Export Energy (kWh),Total Energy (kWh)
2024-12-17 16:48:56,230.213593,1.051627,196.719696,49.951218,5.837000,0.008000,5.845000
2024-12-17 16:49:03,229.988388,1.160667,206.631378,50.000000,5.838000,0.008000,5.846000
2024-12-17 16:49:11,230.684036,0.418727,128.167511,50.000000,5.838000,0.008000,5.846000
2024-12-17 16:49:18,230.468979,0.838307,100.077614,50.000000,5.838000,0.008000,5.846000
2024-12-17 16:49:26,230.672012,0.732720,220.325394,50.000000,5.839000,0.008000,5.847000
2024-12-17 16:49:33,230.159866,1.080099,147.673965,50.000000,5.839000,0.008000,5.847000
2024-12-17 16:49:41,230.217270,0.390940,43.405018,50.000000,5.839000,0.008000,5.847000
2024-12-17 16:49:48,230.744843,0.384660,48.221897,50.000000,5.839000,0.008000,5.847000
2024-12-17 16:49:56,230.702240,0.331949,35.181644,50.000000,5.839000,0.008000,5.847000
2024-12-17 16:50:03,230.860214,0.331425,35.428875,50.000000,5.839000,0.008000,5.847000
